time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,20,1,1,0,0,0,0.0,0.0
30,4,2,2,21,21,6760,672,1,660,760,65,11.1,11.1
40,4,2,2,21,21,25020,2456,1,2780,3240,272,5.6,5.6
50,4,2,2,21,21,45860,4571,1,4840,7920,482,3.3,3.3
60,4,2,2,21,21,63780,6360,1,6820,14240,680,2.5,2.5
70,4,2,2,21,21,92080,9185,1,9420,23700,939,2.0,2.0
80,4,2,2,21,21,59660,5935,1,6140,29760,610,1.8,1.8
90,4,2,2,21,21,65980,6571,1,6860,36620,683,1.7,1.7
100,4,2,2,21,21,92800,9252,1,9340,46020,931,1.6,1.6
110,4,2,2,21,21,61120,6098,1,6200,52340,618,1.6,1.6
120,4,2,2,21,21,71540,7132,1,7680,59580,765,1.5,1.5
130,4,2,2,21,21,94300,9398,1,9980,69220,994,1.5,1.5
140,4,2,2,21,21,63020,6283,1,6700,75620,667,1.5,1.5
150,4,2,2,21,21,70900,7073,1,7460,82880,744,1.5,1.5
160,4,2,2,21,21,97100,9685,1,9380,92780,935,1.4,1.4
170,4,2,2,21,21,68660,6852,1,7380,99720,736,1.4,1.4
180,4,2,2,21,21,72960,7276,1,7460,107200,743,1.4,1.4
