time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,160,15,10,0,0,0,0.0,0.0
30,4,4,4,28,28,56160,5596,10,6240,6300,621,11.8,13.5
40,4,4,4,28,28,126360,12525,10,12440,18820,1233,8.8,9.7
50,4,4,4,28,28,189760,18862,10,20220,38420,2009,6.9,7.5
60,4,4,4,28,28,289880,28775,10,29800,68360,2958,5.5,5.9
70,4,4,4,28,28,312160,31066,10,30960,100160,3081,4.7,5.0
80,4,4,4,28,28,340300,33941,10,34680,134420,3459,4.2,4.4
90,4,4,4,28,28,456040,45381,10,46460,181460,4623,3.7,3.9
100,4,4,4,28,28,360340,35962,10,38460,218840,3838,3.5,3.7
110,4,4,4,28,28,392740,39168,10,40200,258920,4009,3.3,3.5
120,4,4,4,28,28,462540,46143,10,45920,305500,4581,3.2,3.3
130,4,4,4,28,28,372020,37090,10,38700,344000,3858,3.1,3.2
140,4,4,4,28,28,392940,39184,10,39980,384700,3986,3.0,3.2
150,4,4,4,28,28,462440,46142,10,46740,431780,4663,3.0,3.1
160,4,4,4,28,28,367380,36642,10,37500,469320,3740,2.9,3.0
170,4,4,4,28,28,392400,39130,10,41440,509840,4132,2.9,3.0
180,4,4,4,28,28,462180,46111,10,46060,557480,4595,2.8,2.9
