time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,1,0,0,0,0.0,0.0
20,4,2,2,19,19,30140,2988,1,3420,2080,339,491.6,491.6
30,4,2,2,19,19,255440,25258,1,26580,29140,2628,275.3,275.3
40,4,2,2,19,19,711440,70832,1,74280,101020,7395,190.8,190.8
50,4,2,2,19,19,816840,81399,1,84340,184420,8404,145.0,145.0
60,4,2,2,19,19,862120,85928,1,87720,273180,8743,124.6,124.6
70,4,2,2,19,19,1213000,121009,1,124360,397540,12406,112.7,112.7
80,4,2,2,19,19,878680,87683,1,88600,487380,8841,108.2,108.2
90,4,2,2,19,19,844440,84065,1,86020,574440,8563,104.3,104.3
100,4,2,2,19,19,1207620,120436,1,124180,697940,12384,101.4,101.4
110,4,2,2,19,19,870880,86766,1,88580,787600,8825,99.8,99.8
120,4,2,2,19,19,884060,88036,1,90760,877660,9038,98.3,98.3
130,4,2,2,19,19,1167820,116595,1,117260,997640,11707,96.7,96.7
140,4,2,2,19,19,879240,87704,1,92360,1087900,9212,95.7,95.7
150,4,2,2,19,19,854780,85230,1,86560,1175180,8630,95.0,95.0
160,4,2,2,19,19,1193920,118514,1,121400,1296960,12050,93.8,93.8
170,4,2,2,19,19,900400,89636,1,94080,1389500,9365,93.0,93.0
180,4,2,2,19,19,876400,87465,1,89140,1479280,8896,92.7,92.7
