time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,6140,613,5,920,860,91,21.4,68.6
20,4,2,2,30,30,206000,19798,10,21560,21540,2072,5.8,10.2
30,4,2,2,30,30,322340,32022,10,33700,54940,3347,4.0,5.8
40,4,2,2,30,30,396560,39474,10,41180,95620,4099,3.2,4.3
50,4,2,2,30,30,642080,64009,10,66180,160700,6597,2.7,3.3
60,4,2,2,30,30,506480,50546,10,52420,213320,5231,2.4,2.9
70,4,2,2,30,30,532800,53168,10,55660,267500,5554,2.3,2.6
80,4,2,2,30,30,719900,71760,10,73560,341320,7332,2.1,2.4
90,4,2,2,30,30,546100,54397,10,56820,397740,5659,2.0,2.3
100,4,2,2,30,30,545340,54430,10,54920,452580,5481,2.0,2.2
110,4,2,2,30,30,714040,71225,10,72800,525980,7261,1.9,2.1
120,4,2,2,30,30,539080,53811,10,55860,581820,5575,1.9,2.0
130,4,2,2,30,30,544540,54318,10,57340,637180,5719,1.9,2.0
140,4,2,2,30,30,724820,72330,10,74440,711720,7428,1.9,1.9
150,4,2,2,30,30,551500,55039,10,56260,767580,5614,1.8,1.9
160,4,2,2,30,30,553120,55207,10,56880,824140,5677,1.8,1.9
170,4,2,2,30,30,725080,72370,10,73880,898940,7373,1.8,1.9
180,4,2,2,30,30,550820,54966,10,55380,954800,5526,1.8,1.8
