time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,11300,1124,1,1120,200,111,1012.9,1012.9
30,4,4,4,19,19,82660,8241,1,8700,8560,867,1711.6,1711.6
40,4,4,4,19,19,164240,16342,1,16760,25560,1667,950.3,950.3
50,4,4,4,19,19,275340,27473,1,29320,53740,2925,569.8,569.8
60,4,4,4,19,19,728340,72493,1,74900,128080,7454,332.6,332.6
70,4,4,4,19,19,604640,60259,1,62580,189980,6236,266.0,266.0
80,4,4,4,19,19,639400,63697,1,66260,255500,6600,230.3,230.3
90,4,4,4,19,19,880560,87548,1,89380,346340,8886,202.5,202.5
100,4,4,4,19,19,655180,65367,1,68400,413520,6824,190.4,190.4
110,4,4,4,19,19,617200,61492,1,64100,476640,6386,183.7,183.7
120,4,4,4,19,19,867220,86531,1,88100,565120,8790,175.7,175.7
130,4,4,4,19,19,633980,63265,1,64600,630580,6446,171.2,171.2
140,4,4,4,19,19,653000,65039,1,66020,697440,6575,166.7,166.7
150,4,4,4,19,19,886580,88331,1,89820,788520,8948,161.8,161.8
160,4,4,4,19,19,652100,64995,1,67140,855300,6691,159.4,159.4
170,4,4,4,19,19,664040,66139,1,67800,923080,6752,156.6,156.6
180,4,4,4,19,19,872420,86894,1,89140,1012760,8878,154.2,154.2
