time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,1,0,0,0,0.0,0.0
20,4,2,2,19,19,10700,1061,1,1280,560,126,405.0,405.0
30,4,2,2,19,19,257020,25589,1,26340,26380,2622,293.0,293.0
40,4,2,2,19,19,786900,78337,1,79780,107320,7942,156.7,156.7
50,4,2,2,19,19,832860,83119,1,85260,192200,8508,128.2,128.2
60,4,2,2,19,19,863400,85918,1,89320,280780,8888,115.7,115.7
70,4,2,2,19,19,1164820,115971,1,119420,400180,11889,107.4,107.4
80,4,2,2,19,19,877220,87329,1,90160,490040,8975,103.7,103.7
90,4,2,2,19,19,853060,84873,1,86940,577720,8649,100.6,100.6
100,4,2,2,19,19,1162260,115959,1,119200,697040,11892,97.9,97.9
110,4,2,2,19,19,847880,84458,1,85660,783980,8532,96.1,96.1
120,4,2,2,19,19,862420,86078,1,88640,872360,8847,95.5,95.5
130,4,2,2,19,19,1182560,117843,1,121160,993340,12073,94.3,94.3
140,4,2,2,19,19,860740,85773,1,87420,1082100,8711,93.5,93.5
150,4,2,2,19,19,886240,88306,1,90420,1172640,9009,93.1,93.1
160,4,2,2,19,19,1191040,118735,1,121340,1294780,12096,92.5,92.5
170,4,2,2,19,19,874660,87343,1,88060,1385220,8793,92.1,92.1
180,4,2,2,19,19,872600,87111,1,87940,1474160,8779,92.0,92.0
