time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,71300,7077,1,7280,7360,722,1.5,1.5
30,4,2,2,19,19,77500,7729,1,8260,15280,823,1.3,1.3
40,4,2,2,19,19,78180,7803,1,8320,23300,830,1.2,1.2
50,4,2,2,19,19,104720,10454,1,10920,34000,1090,1.2,1.2
60,4,2,2,19,19,78380,7826,1,7680,42140,766,1.2,1.2
70,4,2,2,19,19,80740,8062,1,8160,50260,814,1.2,1.2
80,4,2,2,19,19,107040,10687,1,11240,61120,1122,1.2,1.2
90,4,2,2,19,19,78480,7826,1,8020,69300,799,1.1,1.1
100,4,2,2,19,19,79740,7962,1,8160,77440,814,1.1,1.1
110,4,2,2,19,19,105700,10556,1,10740,88320,1072,1.1,1.1
120,4,2,2,19,19,80760,8065,1,8380,96500,836,1.1,1.1
130,4,2,2,19,19,78480,7835,1,7900,104640,788,1.1,1.1
140,4,2,2,19,19,106020,10588,1,10620,115480,1060,1.1,1.1
150,4,2,2,19,19,79660,7955,1,7780,123660,776,1.1,1.1
160,4,2,2,19,19,79800,7970,1,7780,131820,777,1.1,1.1
170,4,2,2,19,19,106400,10625,1,10740,142660,1072,1.1,1.1
180,4,2,2,19,19,79580,7948,1,8020,150860,801,1.1,1.1
