time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,173980,16910,10,20420,10660,1984,6171.3,7255.1
30,4,2,2,28,28,355960,34660,10,35140,46880,3421,4167.6,4275.8
40,4,2,2,28,28,507960,50168,10,51640,98460,5100,3043.3,3548.3
50,4,2,2,28,28,681700,67891,10,70220,168160,6993,2368.2,2824.4
60,4,2,2,28,28,947940,94078,10,98000,266160,9726,2005.5,2464.6
70,4,2,2,28,28,773360,77066,10,78280,344920,7800,1826.3,2247.2
80,4,2,2,28,28,759540,75508,10,77460,422540,7700,1736.5,2165.4
90,4,2,2,28,28,1018700,101302,10,105220,527120,10463,1639.0,2055.5
100,4,2,2,28,28,783940,78268,10,79260,606760,7913,1581.8,1976.0
111,4,2,2,28,28,776640,77346,10,79620,687080,7929,1532.4,1902.1
121,4,2,2,28,28,1002340,99636,10,103240,789760,10262,1494.8,1856.1
131,4,2,2,28,28,767860,76184,10,79580,868980,7895,1470.7,1828.5
141,4,2,2,28,28,737020,73335,10,76680,944820,7629,1443.3,1773.8
151,4,2,2,28,28,873100,86780,10,89760,1033520,8921,1426.4,1752.2
161,4,2,2,28,28,928100,92652,10,95840,1129980,9567,1410.0,1744.2
171,4,2,2,28,28,790320,78795,10,80120,1209460,7988,1398.3,1730.2
181,4,2,2,28,28,755280,75272,10,76840,1287180,7657,1390.0,1724.5
