time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,3700,369,1,480,440,47,3.8,3.8
20,4,2,2,19,19,63280,6241,1,6300,6940,621,1.6,1.6
30,4,2,2,19,19,78180,7801,1,8240,14840,822,1.3,1.3
40,4,2,2,19,19,103840,10365,1,11080,25520,1106,1.3,1.3
50,4,2,2,19,19,78880,7876,1,8320,33560,830,1.2,1.2
60,4,2,2,19,19,79280,7916,1,8080,41720,806,1.2,1.2
70,4,2,2,19,19,107400,10723,1,11000,52600,1098,1.2,1.2
80,4,2,2,19,19,80220,7998,1,8040,60740,801,1.2,1.2
90,4,2,2,19,19,78840,7864,1,8200,68920,817,1.1,1.1
100,4,2,2,19,19,80520,8038,1,8100,77060,808,1.1,1.1
110,4,2,2,19,19,105720,10554,1,10680,88000,1066,1.1,1.1
120,4,2,2,19,19,80620,8052,1,7700,96160,769,1.1,1.1
130,4,2,2,19,19,78480,7833,1,7780,104360,776,1.1,1.1
140,4,2,2,19,19,108120,10799,1,11580,115280,1156,1.1,1.1
150,4,2,2,19,19,79400,7928,1,8300,123460,828,1.1,1.1
160,4,2,2,19,19,81340,8124,1,8680,131720,866,1.1,1.1
170,4,2,2,19,19,107160,10702,1,11020,142680,1100,1.1,1.1
180,4,2,2,19,19,79960,7986,1,8300,150900,829,1.1,1.1
