time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,26740,2648,1,3820,2620,378,576.8,576.8
30,4,4,4,21,21,105360,10303,1,11260,13240,1101,756.4,756.4
40,4,4,4,21,21,197120,19530,1,20240,33380,2005,659.5,659.5
50,4,4,4,21,21,206420,20527,1,21100,54160,2098,578.6,578.6
60,4,4,4,21,21,392180,38906,1,39460,94380,3914,424.8,424.8
70,4,4,4,21,21,715300,71323,1,73300,167440,7308,307.6,307.6
80,4,4,4,21,21,517960,51522,1,53560,220440,5327,273.3,273.3
90,4,4,4,21,21,530080,52602,1,55500,274800,5507,250.4,250.4
100,4,4,4,21,21,739540,73410,1,75040,350100,7448,230.6,230.6
110,4,4,4,21,21,520720,51926,1,52960,403160,5281,222.4,222.4
120,4,4,4,21,21,496280,49499,1,50840,454200,5070,216.2,216.2
130,4,4,4,21,21,724520,72314,1,73180,528380,7304,208.3,208.3
140,4,4,4,21,21,515780,51346,1,51760,581400,5152,205.1,205.1
150,4,4,4,21,21,551440,55022,1,56660,637740,5653,201.0,201.0
160,4,4,4,21,21,718840,71547,1,73840,711020,7349,196.8,196.8
171,4,4,4,21,21,527220,52522,1,54440,764780,5423,194.4,194.4
181,4,4,4,21,21,548100,54667,1,56160,821440,5601,191.0,191.0
