time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,1,0,0,0,0.0,0.0
20,4,2,2,19,19,9360,931,1,1120,1000,111,2.3,2.3
30,4,2,2,19,19,68520,6834,1,6920,8100,690,1.4,1.4
40,4,2,2,19,19,78560,7842,1,8120,16000,810,1.2,1.2
50,4,2,2,19,19,104300,10413,1,10920,26640,1090,1.2,1.2
60,4,2,2,19,19,79820,7969,1,8640,34760,862,1.2,1.2
70,4,2,2,19,19,79480,7936,1,8600,42920,858,1.1,1.1
80,4,2,2,19,19,105240,10507,1,10580,53760,1056,1.1,1.1
90,4,2,2,19,19,79760,7951,1,7980,61900,795,1.1,1.1
100,4,2,2,19,19,78720,7860,1,7760,70020,774,1.1,1.1
110,4,2,2,19,19,106580,10640,1,10700,80900,1068,1.1,1.1
120,4,2,2,19,19,79260,7914,1,8720,89080,870,1.1,1.1
130,4,2,2,19,19,81020,8090,1,8040,97260,802,1.1,1.1
140,4,2,2,19,19,105580,10545,1,10720,108160,1070,1.1,1.1
150,4,2,2,19,19,79700,7960,1,8220,116360,821,1.1,1.1
160,4,2,2,19,19,80700,8054,1,8760,124560,874,1.1,1.1
170,4,2,2,19,19,106200,10605,1,10620,135500,1060,1.1,1.1
180,4,2,2,19,19,81100,8097,1,8460,143720,844,1.1,1.1
