time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,19440,1934,10,2420,2340,240,17.2,21.2
30,4,4,4,30,30,93960,9159,10,9880,11860,963,10.9,12.3
40,4,4,4,30,30,149560,14835,10,15340,26720,1521,8.9,10.1
50,4,4,4,30,30,188320,18593,10,19500,46200,1925,7.4,7.8
60,4,4,4,30,30,209480,20800,10,21560,68180,2140,6.3,6.6
70,4,4,4,30,30,331960,32605,10,33980,101620,3337,5.4,5.7
80,4,4,4,30,30,264400,26332,10,26440,128320,2633,5.0,5.3
90,4,4,4,30,30,263520,26158,10,27760,155380,2755,4.7,5.0
100,4,4,4,30,30,364440,36306,10,38480,192660,3833,4.4,4.7
110,4,4,4,30,30,263520,26281,10,27880,220380,2780,4.3,4.5
120,4,4,4,30,30,269780,26918,10,27720,248120,2765,4.2,4.4
131,4,4,4,30,30,363480,36181,10,36580,284000,3641,4.1,4.3
141,4,4,4,30,30,275700,27512,10,28240,312440,2818,4.0,4.2
151,4,4,4,30,30,276460,27568,10,29080,341040,2899,3.9,4.1
161,4,4,4,30,30,342580,34182,10,34900,376440,3482,3.8,4.0
171,4,4,4,30,30,296000,29470,10,29760,407180,2962,3.8,3.9
181,4,4,4,30,30,268360,26747,10,27460,433920,2736,3.8,3.9
