time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,1,0,0,0,0.0,0.0
20,4,2,2,21,21,9800,974,1,1340,980,133,33.4,33.4
30,4,2,2,21,21,195740,19395,1,20020,20920,1983,356.6,356.6
40,4,2,2,21,21,256900,25574,1,26140,46260,2602,273.6,273.6
50,4,2,2,21,21,550620,54853,1,56980,103080,5676,206.8,206.8
60,4,2,2,21,21,681360,67682,1,69740,172520,6927,162.8,162.8
70,4,2,2,21,21,770780,76816,1,79020,252240,7875,146.2,146.2
80,4,2,2,21,21,1125960,112292,1,116460,366720,11614,130.9,130.9
90,4,2,2,21,21,808400,80389,1,82360,449860,8190,124.4,124.4
100,4,2,2,21,21,805200,80215,1,83400,531580,8308,121.0,121.0
110,4,2,2,21,21,1082820,107979,1,111500,642740,11118,117.8,117.8
120,4,2,2,21,21,826620,82431,1,82740,727420,8250,115.2,115.2
130,4,2,2,21,21,798740,79674,1,80980,809220,8077,114.2,114.2
140,4,2,2,21,21,1086400,108401,1,112220,920680,11197,112.8,112.8
150,4,2,2,21,21,824500,82195,1,85620,1005060,8535,111.5,111.5
160,4,2,2,21,21,813560,81145,1,83440,1087860,8322,110.4,110.4
170,4,2,2,21,21,1122940,112114,1,116640,1202620,11645,108.8,108.8
180,4,2,2,21,21,832480,83015,1,84380,1288020,8414,107.9,107.9
