time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,17720,1758,10,2340,2160,232,16.5,23.2
30,4,4,4,28,28,138700,13567,10,13940,16100,1363,9.4,11.0
40,4,4,4,28,28,177980,17634,10,18260,34340,1809,7.2,8.1
50,4,4,4,28,28,212280,21128,10,21840,56580,2173,5.9,6.4
60,4,4,4,28,28,333720,33242,10,33840,90860,3370,5.0,5.3
70,4,4,4,28,28,337400,33639,10,32880,124580,3278,4.4,4.6
80,4,4,4,28,28,336700,33586,10,35100,159660,3501,4.0,4.2
90,4,4,4,28,28,457840,45556,10,46620,207040,4638,3.6,3.8
100,4,4,4,28,28,390780,38972,10,40360,247220,4025,3.4,3.6
110,4,4,4,28,28,372440,37143,10,37360,284500,3725,3.3,3.4
120,4,4,4,28,28,464980,46395,10,48960,332700,4885,3.1,3.2
130,4,4,4,28,28,398480,39689,10,41760,373660,4159,3.1,3.2
140,4,4,4,28,28,379240,37829,10,39480,412520,3938,3.0,3.1
150,4,4,4,28,28,478940,47760,10,49480,460660,4934,2.9,3.0
160,4,4,4,28,28,392340,39093,10,40460,501380,4031,2.9,3.0
170,4,4,4,28,28,378040,37709,10,38180,540360,3808,2.8,2.9
180,4,4,4,28,28,446440,44510,10,45020,585900,4488,2.8,2.9
