time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,5220,521,1,640,560,63,2.9,2.9
20,4,2,2,21,21,67640,6668,1,7640,7420,753,1.4,1.4
30,4,2,2,21,21,77680,7755,1,7920,15400,790,1.3,1.3
40,4,2,2,21,21,104340,10416,1,10660,26140,1064,1.2,1.2
50,4,2,2,21,21,78960,7884,1,7860,34180,784,1.2,1.2
60,4,2,2,21,21,77920,7779,1,7700,42300,768,1.2,1.2
70,4,2,2,21,21,106200,10604,1,10540,53220,1052,1.1,1.1
80,4,2,2,21,21,80040,7979,1,7880,61380,785,1.1,1.1
90,4,2,2,21,21,79840,7963,1,8600,69540,857,1.1,1.1
100,4,2,2,21,21,79980,7986,1,8340,77680,832,1.1,1.1
110,4,2,2,21,21,105740,10552,1,11160,88540,1113,1.1,1.1
120,4,2,2,21,21,80320,8021,1,8040,96740,802,1.1,1.1
130,4,2,2,21,21,79460,7934,1,8660,104920,864,1.1,1.1
140,4,2,2,21,21,106520,10638,1,10800,115840,1078,1.1,1.1
150,4,2,2,21,21,80340,8022,1,8500,124020,848,1.1,1.1
160,4,2,2,21,21,80120,7999,1,7980,132220,796,1.1,1.1
170,4,2,2,21,21,107040,10690,1,10900,143200,1088,1.1,1.1
180,4,2,2,21,21,79320,7920,1,8200,151440,818,1.1,1.1
