time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,266980,26329,10,27420,26840,2704,4.2,4.7
30,4,2,2,28,28,340760,33362,10,35360,62780,3461,3.2,3.4
40,4,2,2,28,28,486700,48529,10,48840,112120,4869,2.6,2.7
50,4,2,2,28,28,665380,66352,10,67420,180520,6723,2.3,2.4
60,4,2,2,28,28,540440,53876,10,55860,236040,5568,2.1,2.2
70,4,2,2,28,28,550400,54908,10,56940,291700,5680,2.0,2.1
80,4,2,2,28,28,736180,73485,10,76200,367300,7606,1.9,2.0
90,4,2,2,28,28,552760,55088,10,57140,424140,5694,1.9,1.9
100,4,2,2,28,28,552840,55173,10,56460,479920,5634,1.9,1.9
110,4,2,2,28,28,729160,72777,10,75640,555400,7549,1.8,1.9
120,4,2,2,28,28,560700,55952,10,56040,612060,5592,1.8,1.9
130,4,2,2,28,28,548100,54706,10,56180,668520,5607,1.8,1.8
140,4,2,2,28,28,740460,73898,10,75620,744860,7546,1.8,1.8
150,4,2,2,28,28,549740,54875,10,54520,801100,5442,1.7,1.8
160,4,2,2,28,28,553340,55223,10,56720,858040,5660,1.7,1.8
170,4,2,2,28,28,745880,74453,10,74960,934440,7482,1.7,1.8
180,4,2,2,28,28,554460,55335,10,57140,991320,5702,1.7,1.8
