time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,1,0,0,0,0.0,0.0
20,4,2,2,21,21,12480,1242,1,1560,900,155,412.4,412.4
30,4,2,2,21,21,216560,21484,1,22260,23260,2208,282.0,282.0
40,4,2,2,21,21,301880,29948,1,31100,54420,3085,235.6,235.6
50,4,2,2,21,21,663200,65970,1,67940,121420,6758,186.5,186.5
60,4,2,2,21,21,705400,70161,1,73620,193800,7322,157.7,157.7
70,4,2,2,21,21,812780,80857,1,84860,276600,8442,141.9,141.9
80,4,2,2,21,21,1080320,107483,1,109680,387400,10912,130.1,130.1
90,4,2,2,21,21,835600,83144,1,84040,473340,8362,125.1,125.1
100,4,2,2,21,21,813200,81020,1,82900,556600,8259,122.0,122.0
110,4,2,2,21,21,1093540,108896,1,110820,668980,11035,119.1,119.1
120,4,2,2,21,21,819120,81455,1,83700,752220,8323,117.4,117.4
130,4,2,2,21,21,831740,82999,1,83620,837680,8344,115.7,115.7
140,4,2,2,21,21,1099040,109662,1,113320,949940,11307,114.5,114.5
150,4,2,2,21,21,810800,80789,1,83900,1033220,8359,113.6,113.6
160,4,2,2,21,21,803180,80117,1,81220,1115060,8101,113.2,113.2
170,4,2,2,21,21,1098780,109669,1,113660,1227880,11344,112.1,112.1
180,4,2,2,21,21,789180,78721,1,80480,1309200,8027,111.9,111.9
