time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,1100,109,5,640,0,63,0.0,0.0
20,4,2,2,30,30,211900,20121,10,22900,13320,2174,5842.7,7928.6
30,4,2,2,30,30,287480,28153,10,27900,41740,2732,5112.3,6825.0
40,4,2,2,30,30,435560,42997,10,44560,86920,4398,3614.7,4546.9
50,4,2,2,30,30,518360,51302,10,52040,140400,5150,2982.5,3647.2
61,4,2,2,30,30,769120,75992,10,78840,219700,7789,2476.5,3112.7
71,4,2,2,30,30,704800,70122,10,71500,291900,7113,2209.3,2813.2
81,4,2,2,30,30,832460,82798,10,84340,377500,8388,2011.2,2558.1
91,4,2,2,30,30,885920,88089,10,91700,468920,9118,1885.8,2431.7
101,4,2,2,30,30,695640,69418,10,68980,538760,6883,1829.1,2369.1
111,4,2,2,30,30,799120,79380,10,82640,620400,8208,1754.1,2251.1
121,4,2,2,30,30,849460,84464,10,86500,708760,8600,1706.2,2195.4
131,4,2,2,30,30,706360,70312,10,72860,780460,7252,1683.4,2175.6
141,4,2,2,30,30,742140,73573,10,74800,854860,7415,1652.8,2135.4
151,4,2,2,30,30,1006160,99827,10,103720,958900,10290,1604.2,2060.9
161,4,2,2,30,30,758000,75528,10,76700,1036500,7642,1576.5,2022.9
171,4,2,2,30,30,786220,78137,10,78720,1116880,7823,1556.5,2002.8
181,4,2,2,30,30,995800,99331,10,103560,1220160,10330,1535.5,1982.7
