time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,37220,3697,10,10360,380,1029,2581.5,4119.0
30,4,4,4,28,28,84940,8136,10,4120,4980,394,10849.3,12091.6
40,4,4,4,28,28,98620,9778,10,9980,14060,989,13667.6,18218.4
50,4,4,4,28,28,119240,11765,10,12380,26220,1221,13578.9,23823.4
60,4,4,4,28,28,184240,18232,10,20020,45980,1981,11527.1,20828.3
70,4,4,4,28,28,218240,21642,10,22660,67580,2247,10078.7,19279.9
80,4,4,4,28,28,285340,28403,10,30160,97460,3002,8619.8,17060.6
91,4,4,4,28,28,457840,45362,10,46260,143260,4583,7414.4,15506.3
101,4,4,4,28,28,523780,51957,10,52040,195920,5162,5125.2,8817.9
111,4,4,4,28,28,512080,50963,10,51380,247540,5113,4173.3,6362.7
121,4,4,4,28,28,667420,66383,10,69280,316580,6890,3496.2,4751.9
131,4,4,4,28,28,563560,56109,10,58660,375960,5840,3193.5,4315.6
141,4,4,4,28,28,501320,49972,10,49900,425800,4974,3089.8,4339.9
151,4,4,4,28,28,682460,67974,10,70580,495880,7029,2863.1,3885.5
161,4,4,4,28,28,570920,56870,10,59140,553840,5891,2724.6,3581.3
171,4,4,4,28,28,559940,55843,10,57080,611180,5692,2602.5,3320.1
181,4,4,4,28,28,628800,62604,10,66140,675860,6585,2505.3,3127.7
