time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,12240,1214,1,1200,120,119,1022.8,1022.8
30,4,4,4,21,21,35860,3573,1,4080,4100,406,3271.5,3271.5
40,4,4,4,21,21,155480,15482,1,15960,20500,1589,1256.5,1256.5
50,4,4,4,21,21,174340,17348,1,17680,38120,1759,921.9,921.9
60,4,4,4,21,21,231960,23087,1,23280,61600,2317,718.5,718.5
70,4,4,4,21,21,528960,52601,1,53860,116120,5356,484.3,484.3
80,4,4,4,21,21,559940,55748,1,57720,174140,5746,370.7,370.7
90,4,4,4,21,21,532320,52982,1,54380,228460,5412,320.7,320.7
100,4,4,4,21,21,764340,76220,1,78460,306240,7824,277.7,277.7
110,4,4,4,21,21,549360,54804,1,55740,362920,5560,259.5,259.5
120,4,4,4,21,21,548000,54516,1,55120,419380,5483,245.5,245.5
130,4,4,4,21,21,732440,73024,1,75500,493940,7527,232.4,232.4
140,4,4,4,21,21,548180,54431,1,55920,550500,5552,224.3,224.3
150,4,4,4,21,21,563840,56125,1,57480,608560,5721,217.3,217.3
160,4,4,4,21,21,751680,74749,1,75160,684700,7474,210.2,210.2
170,4,4,4,21,21,531000,52846,1,55380,739500,5511,206.4,206.4
180,4,4,4,21,21,537640,53613,1,53480,794240,5333,203.5,203.5
