time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,1,0,0,0,0.0,0.0
20,4,2,2,19,19,6760,672,1,800,720,79,4.3,4.3
30,4,2,2,19,19,66140,6588,1,6880,7440,685,1.6,1.6
40,4,2,2,19,19,102900,10274,1,10360,18020,1034,1.3,1.3
50,4,2,2,19,19,78640,7850,1,7540,26100,752,1.2,1.2
60,4,2,2,19,19,80120,7999,1,8420,34240,840,1.2,1.2
70,4,2,2,19,19,106880,10673,1,10880,45100,1086,1.2,1.2
80,4,2,2,19,19,79140,7903,1,8100,53220,808,1.2,1.2
90,4,2,2,19,19,79400,7916,1,8180,61380,815,1.2,1.2
100,4,2,2,19,19,105440,10514,1,10940,72200,1090,1.1,1.1
110,4,2,2,19,19,79300,7918,1,7360,80380,734,1.1,1.1
120,4,2,2,19,19,79300,7919,1,8160,88560,814,1.1,1.1
130,4,2,2,19,19,106680,10654,1,11120,99480,1110,1.1,1.1
140,4,2,2,19,19,80700,8058,1,8640,107660,862,1.1,1.1
150,4,2,2,19,19,80360,8025,1,8100,115840,808,1.1,1.1
160,4,2,2,19,19,107220,10702,1,10740,126800,1072,1.1,1.1
170,4,2,2,19,19,80060,7995,1,8200,135040,818,1.1,1.1
180,4,2,2,19,19,80320,8019,1,8540,143200,852,1.1,1.1
