time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,80,7,10,0,0,0,0.0,0.0
20,4,2,2,28,28,7900,785,10,1340,1440,133,9.2,11.9
30,4,2,2,28,28,204800,20335,10,21120,21620,2097,4.8,5.2
40,4,2,2,28,28,406800,40369,10,41900,63860,4157,3.3,3.6
50,4,2,2,28,28,556720,55328,10,56720,119460,5637,2.7,2.8
60,4,2,2,28,28,532220,53068,10,55700,174560,5553,2.3,2.4
70,4,2,2,28,28,640240,63851,10,65820,240420,6564,2.1,2.2
80,4,2,2,28,28,644380,64277,10,64880,305800,6471,2.0,2.0
90,4,2,2,28,28,555160,55316,10,56440,363200,5623,1.9,2.0
100,4,2,2,28,28,555400,55434,10,57940,420400,5783,1.9,1.9
110,4,2,2,28,28,746620,74535,10,77800,496280,7766,1.8,1.9
120,4,2,2,28,28,556520,55546,10,56980,553720,5687,1.8,1.8
130,4,2,2,28,28,564800,56372,10,57520,610960,5741,1.8,1.8
140,4,2,2,28,28,747740,74639,10,76920,688040,7678,1.8,1.8
150,4,2,2,28,28,567000,56564,10,58020,746300,5788,1.7,1.8
160,4,2,2,28,28,563580,56256,10,58120,803680,5801,1.7,1.8
170,4,2,2,28,28,747920,74650,10,76960,880880,7681,1.7,1.8
180,4,2,2,28,28,565500,56414,10,57400,938140,5726,1.7,1.8
