time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,5,0,0,0,0.0,0.0
20,4,2,2,30,30,64280,6309,10,10320,440,1012,4897.6,10162.0
30,4,2,2,30,30,309000,30673,10,29540,30380,2932,4712.7,5077.8
40,4,2,2,30,30,416940,40546,10,43500,73840,4230,3172.2,3289.4
50,4,2,2,30,30,648260,64593,10,64280,138640,6404,2577.1,2686.9
60,4,2,2,30,30,588000,58594,10,62940,200980,6272,2256.6,2592.5
70,4,2,2,30,30,698560,69239,10,69600,271540,6898,2036.0,2452.6
80,4,2,2,30,30,874540,87036,10,90320,361160,8988,1888.0,2387.3
90,4,2,2,30,30,803140,79338,10,82360,444500,8135,1791.6,2290.2
100,4,2,2,30,30,708100,70422,10,71880,516260,7148,1747.6,2268.6
110,4,2,2,30,30,858480,85642,10,87460,604440,8725,1711.2,2253.0
121,4,2,2,30,30,774520,76806,10,78180,683280,7752,1672.7,2196.6
131,4,2,2,30,30,696900,69301,10,69860,754580,6947,1642.5,2154.4
141,4,2,2,30,30,936720,93298,10,98600,850460,9820,1594.5,2080.3
151,4,2,2,30,30,796420,78884,10,83260,932660,8246,1576.4,2060.8
161,4,2,2,30,30,747620,74353,10,77340,1007600,7691,1557.4,2035.2
171,4,2,2,30,30,877480,87415,10,89100,1097080,8876,1540.7,2015.9
181,4,2,2,30,30,788920,78460,10,82280,1180020,8182,1524.3,1989.0
