time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,56400,5610,10,9400,960,935,1526.9,3109.3
30,4,4,4,30,30,83560,8112,10,6640,5580,644,5870.5,7774.7
40,4,4,4,30,30,113960,11312,10,10820,16000,1074,8931.2,11037.1
50,4,4,4,30,30,219600,21824,10,22780,38680,2263,8441.4,13920.6
60,4,4,4,30,30,200120,19876,10,20520,59500,2038,6949.3,9722.9
70,4,4,4,30,30,296060,29496,10,30800,89180,3068,5726.3,7430.3
80,4,4,4,30,30,417240,41380,10,44120,133020,4375,4752.3,5945.0
90,4,4,4,30,30,357640,35395,10,36420,169760,3604,4256.0,4904.8
100,4,4,4,30,30,434540,43237,10,43560,214200,4334,3841.0,4678.7
110,4,4,4,30,30,506780,50531,10,51520,266640,5137,3521.7,4489.2
120,4,4,4,30,30,502560,49991,10,53120,318900,5283,3291.4,4195.8
130,4,4,4,30,30,448020,44672,10,44500,362800,4437,3144.2,3973.2
140,4,4,4,30,30,523440,52161,10,55740,418100,5554,2993.0,3848.4
151,4,4,4,30,30,543060,54041,10,54100,472840,5383,2900.6,3847.5
161,4,4,4,30,30,424680,42176,10,42940,516020,4264,2850.7,3849.2
171,4,4,4,30,30,471560,46860,10,48320,565200,4801,2805.0,3820.9
181,4,4,4,30,30,530580,52830,10,55180,619080,5494,2752.1,3786.8
