time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,5220,521,1,520,580,51,2.8,2.8
20,4,2,2,19,19,66820,6556,1,7120,7400,698,1.4,1.4
30,4,2,2,19,19,78120,7801,1,7820,15400,780,1.3,1.3
40,4,2,2,19,19,104160,10399,1,11200,26100,1118,1.2,1.2
50,4,2,2,19,19,79040,7889,1,8020,34200,800,1.2,1.2
60,4,2,2,19,19,79820,7969,1,8260,42360,824,1.2,1.2
70,4,2,2,19,19,105960,10578,1,10900,53220,1088,1.2,1.2
80,4,2,2,19,19,79880,7975,1,8000,61340,798,1.1,1.1
90,4,2,2,19,19,79340,7912,1,8400,69480,837,1.1,1.1
100,4,2,2,19,19,105980,10583,1,10820,80320,1080,1.1,1.1
110,4,2,2,19,19,78700,7857,1,8100,88440,808,1.1,1.1
120,4,2,2,19,19,79320,7920,1,7620,96640,760,1.1,1.1
130,4,2,2,19,19,105920,10576,1,11060,107500,1104,1.1,1.1
140,4,2,2,19,19,79900,7974,1,8680,115680,866,1.1,1.1
150,4,2,2,19,19,79640,7953,1,7980,123880,796,1.1,1.1
160,4,2,2,19,19,80660,8055,1,8360,132080,834,1.1,1.1
170,4,2,2,19,19,107060,10693,1,11160,143020,1114,1.1,1.1
180,4,2,2,19,19,79680,7957,1,8040,151240,802,1.1,1.1
