time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,24020,2379,10,2940,2880,291,13.9,19.2
30,4,4,4,28,28,118800,11624,10,11920,14620,1166,10.4,11.6
40,4,4,4,28,28,149900,14894,10,15500,29900,1540,8.1,9.0
50,4,4,4,28,28,210700,20873,10,21920,51920,2171,6.6,7.2
60,4,4,4,28,28,345660,34315,10,35720,87700,3546,5.2,5.5
70,4,4,4,28,28,328340,32686,10,32840,120340,3269,4.5,4.8
80,4,4,4,28,28,365480,36427,10,37580,158260,3745,4.0,4.3
90,4,4,4,28,28,443600,44200,10,46240,203980,4607,3.7,3.9
100,4,4,4,28,28,369480,36819,10,38320,241900,3818,3.5,3.6
110,4,4,4,28,28,410940,41003,10,40980,283420,4089,3.3,3.5
120,4,4,4,28,28,436060,43492,10,44980,328240,4486,3.2,3.3
130,4,4,4,28,28,399680,39860,10,41140,369560,4102,3.1,3.2
140,4,4,4,28,28,413620,41242,10,42720,412100,4259,3.0,3.1
150,4,4,4,28,28,444880,44385,10,43500,456740,4340,2.9,3.0
160,4,4,4,28,28,404000,40287,10,41300,498740,4118,2.9,3.0
170,4,4,4,28,28,417400,41635,10,43200,541580,4309,2.8,2.9
180,4,4,4,28,28,436340,43512,10,44020,586360,4389,2.8,2.9
