time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,16820,1671,10,2140,2100,212,15.7,22.4
30,4,4,4,30,30,90040,8790,10,9000,11260,878,11.0,13.9
40,4,4,4,30,30,158520,15729,10,16500,26940,1637,8.9,10.1
50,4,4,4,30,30,182760,18084,10,18600,46120,1840,7.4,8.6
60,4,4,4,30,30,216460,21457,10,22080,68740,2188,6.3,7.1
70,4,4,4,30,30,316180,31482,10,32720,100820,3257,5.4,5.9
80,4,4,4,30,30,291740,29072,10,29640,130200,2953,4.9,5.3
90,4,4,4,30,30,268980,26708,10,27260,157900,2706,4.6,5.0
100,4,4,4,30,30,339720,33856,10,36140,192880,3601,4.4,4.6
110,4,4,4,30,30,299120,29777,10,31120,224120,3098,4.2,4.5
120,4,4,4,30,30,276100,27524,10,27880,252220,2779,4.1,4.3
130,4,4,4,30,30,337280,33566,10,33320,285800,3316,4.0,4.2
140,4,4,4,30,30,300480,29952,10,31100,316880,3100,3.9,4.1
150,4,4,4,30,30,278840,27739,10,28960,345500,2881,3.8,4.0
160,4,4,4,30,30,345940,34514,10,35080,381680,3499,3.8,3.9
171,4,4,4,30,30,304540,30308,10,31080,412940,3093,3.7,3.9
181,4,4,4,30,30,274740,27413,10,26440,440260,2638,3.7,3.8
