time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,26200,2617,1,2400,1640,239,522.3,522.3
20,4,2,2,19,19,213760,20828,1,21760,24060,2120,373.0,373.0
30,4,2,2,19,19,443480,44022,1,46860,68940,4651,242.7,242.7
40,4,2,2,19,19,717100,71538,1,73800,143160,7362,171.3,171.3
50,4,2,2,19,19,1055020,105196,1,107660,250380,10734,135.9,135.9
60,4,2,2,19,19,823400,82159,1,83900,334640,8371,124.6,124.6
70,4,2,2,19,19,857480,85551,1,88440,422420,8823,118.5,118.5
80,4,2,2,19,19,1150280,114695,1,117720,540440,11737,112.3,112.3
90,4,2,2,19,19,862060,85649,1,89420,628520,8884,109.1,109.1
100,4,2,2,19,19,869220,86662,1,89040,717700,8877,106.9,106.9
110,4,2,2,19,19,1143640,113931,1,116660,834740,11621,104.4,104.4
120,4,2,2,19,19,864460,86178,1,86360,923280,8609,102.7,102.7
130,4,2,2,19,19,869120,86721,1,89080,1012220,8888,101.7,101.7
140,4,2,2,19,19,1125160,112246,1,115140,1127960,11486,100.6,100.6
150,4,2,2,19,19,826740,82492,1,83460,1212560,8327,99.8,99.8
160,4,2,2,19,19,864680,86226,1,87460,1301460,8721,99.1,99.1
170,4,2,2,19,19,1149020,114341,1,116820,1418940,11625,98.4,98.4
180,4,2,2,19,19,867300,86548,1,90100,1508020,8991,98.0,98.0
