time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,16120,1597,10,2200,2080,218,44.5,154.3
30,4,4,4,30,30,93900,9101,10,9320,11540,903,15.2,29.5
40,4,4,4,30,30,142100,14108,10,14120,25560,1401,11.1,19.0
50,4,4,4,30,30,184140,18322,10,19440,44820,1934,8.6,13.4
60,4,4,4,30,30,207600,20538,10,22140,66680,2190,7.1,9.8
70,4,4,4,30,30,295780,29218,10,30060,96700,2969,6.0,8.1
80,4,4,4,30,30,280600,27909,10,27940,124840,2778,5.5,7.2
90,4,4,4,30,30,279920,27723,10,28520,153680,2824,5.1,6.3
100,4,4,4,30,30,308240,30655,10,31320,185400,3114,4.8,5.9
111,4,4,4,30,30,288640,28754,10,30580,215340,3046,4.6,5.5
121,4,4,4,30,30,285500,28391,10,29220,245040,2905,4.4,5.2
131,4,4,4,30,30,312800,31149,10,30760,276200,3063,4.3,5.0
141,4,4,4,30,30,298360,29767,10,30440,306420,3037,4.2,4.9
151,4,4,4,30,30,279120,27748,10,29300,335860,2912,4.1,4.7
161,4,4,4,30,30,318480,31743,10,31840,368420,3173,4.0,4.6
171,4,4,4,30,30,293580,29238,10,30220,398680,3009,4.0,4.5
181,4,4,4,30,30,291440,29062,10,29220,428140,2913,3.9,4.4
