time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,70880,7028,1,7780,7340,771,1.7,1.7
30,4,2,2,21,21,77140,7678,1,7520,15140,748,1.4,1.4
40,4,2,2,21,21,78620,7848,1,8900,23180,888,1.3,1.3
50,4,2,2,21,21,104880,10471,1,10580,33900,1056,1.2,1.2
60,4,2,2,21,21,78080,7797,1,7360,42040,734,1.2,1.2
70,4,2,2,21,21,80060,7994,1,8060,50220,804,1.2,1.2
80,4,2,2,21,21,106240,10603,1,10280,61100,1026,1.2,1.2
90,4,2,2,21,21,78140,7791,1,8440,69220,841,1.2,1.2
100,4,2,2,21,21,80100,7996,1,8340,77340,832,1.2,1.2
110,4,2,2,21,21,106540,10635,1,11700,88220,1168,1.1,1.1
120,4,2,2,21,21,80240,8012,1,8300,96380,828,1.1,1.1
130,4,2,2,21,21,79460,7935,1,7960,104560,794,1.1,1.1
140,4,2,2,21,21,106960,10681,1,11260,115420,1124,1.1,1.1
150,4,2,2,21,21,79640,7951,1,8040,123580,802,1.1,1.1
160,4,2,2,21,21,79920,7980,1,7880,131800,786,1.1,1.1
170,4,2,2,21,21,107300,10713,1,11340,142720,1132,1.1,1.1
180,4,2,2,21,21,79500,7938,1,8340,150920,832,1.1,1.1
