time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,5,0,0,0,0.0,0.0
20,4,2,2,30,30,12520,1244,10,1700,1780,168,8.4,11.3
30,4,2,2,30,30,180460,17821,10,17260,19820,1704,5.4,6.0
40,4,2,2,30,30,313120,31106,10,32520,52100,3230,4.1,4.3
50,4,2,2,30,30,434420,43144,10,46200,96520,4588,3.3,3.4
60,4,2,2,30,30,453340,45063,10,45280,142200,4500,2.9,3.0
70,4,2,2,30,30,499000,49795,10,50980,193660,5087,2.6,2.6
80,4,2,2,30,30,700180,69857,10,71720,265740,7155,2.3,2.4
90,4,2,2,30,30,536500,53409,10,55940,320300,5568,2.2,2.2
100,4,2,2,30,30,536060,53488,10,55160,375680,5503,2.1,2.2
110,4,2,2,30,30,720000,71841,10,71960,449140,7180,2.0,2.1
120,4,2,2,30,30,539600,53846,10,57480,504620,5735,2.0,2.0
130,4,2,2,30,30,537460,53622,10,54640,560320,5451,2.0,2.0
140,4,2,2,30,30,639940,63853,10,64300,625140,6415,1.9,2.0
150,4,2,2,30,30,625680,62461,10,64620,689660,6451,1.9,2.0
160,4,2,2,30,30,548840,54768,10,57240,746060,5712,1.9,1.9
170,4,2,2,30,30,642780,64149,10,64880,811480,6475,1.8,1.9
180,4,2,2,30,30,628980,62784,10,65620,876580,6550,1.8,1.9
