time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,8000,799,5,1020,1060,101,8.5,10.3
20,4,2,2,28,28,215240,20915,10,20720,22820,2013,4.9,5.6
30,4,2,2,28,28,333680,33080,10,35480,57740,3517,3.5,3.9
40,4,2,2,28,28,503200,49821,10,50540,108540,5003,2.8,3.0
50,4,2,2,28,28,591360,58859,10,60420,169700,6013,2.4,2.5
60,4,2,2,28,28,560980,55969,10,57880,227100,5774,2.2,2.3
70,4,2,2,28,28,644060,64181,10,63460,292420,6323,2.1,2.1
80,4,2,2,28,28,657980,65607,10,67820,360140,6762,2.0,2.0
90,4,2,2,28,28,564060,56226,10,58300,418000,5811,1.9,2.0
100,4,2,2,28,28,651700,65046,10,67720,484080,6759,1.9,1.9
110,4,2,2,28,28,652300,65067,10,66760,551700,6659,1.8,1.9
120,4,2,2,28,28,566740,56560,10,56940,609300,5682,1.8,1.9
130,4,2,2,28,28,566200,56523,10,57720,667400,5762,1.8,1.8
140,4,2,2,28,28,756100,75413,10,78460,745000,7825,1.8,1.8
150,4,2,2,28,28,567520,56610,10,58180,802720,5803,1.7,1.8
160,4,2,2,28,28,570360,56927,10,59120,861360,5900,1.7,1.8
170,4,2,2,28,28,764580,76320,10,78540,939200,7839,1.7,1.8
180,4,2,2,28,28,565980,56485,10,56960,997580,5684,1.7,1.7
