time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,6900,689,5,1060,960,105,8.4,11.8
20,4,2,2,28,28,234120,22749,10,23740,24720,2306,4.6,5.0
30,4,2,2,28,28,350800,34725,10,36560,61460,3619,3.3,3.5
40,4,2,2,28,28,534160,53213,10,53480,115420,5327,2.7,2.8
50,4,2,2,28,28,623100,62136,10,63980,179360,6380,2.3,2.4
60,4,2,2,28,28,556360,55513,10,57440,236400,5731,2.1,2.2
70,4,2,2,28,28,563700,56257,10,56620,293520,5650,2.0,2.1
80,4,2,2,28,28,746080,74466,10,78040,370380,7789,1.9,2.0
90,4,2,2,28,28,565740,56387,10,57940,428160,5774,1.9,1.9
100,4,2,2,28,28,561300,56017,10,57940,485640,5782,1.8,1.9
110,4,2,2,28,28,747060,74527,10,77160,562560,7697,1.8,1.9
120,4,2,2,28,28,572240,57109,10,57660,620040,5754,1.8,1.8
130,4,2,2,28,28,557040,55592,10,56760,677960,5664,1.8,1.8
140,4,2,2,28,28,758200,75653,10,77680,755460,7750,1.7,1.8
150,4,2,2,28,28,565160,56408,10,57160,813280,5705,1.7,1.8
160,4,2,2,28,28,563080,56167,10,56880,871640,5673,1.7,1.8
170,4,2,2,28,28,765500,76389,10,77520,949560,7735,1.7,1.7
180,4,2,2,28,28,562420,56129,10,58200,1007720,5808,1.7,1.7
