time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,5,0,0,0,0.0,0.0
20,4,2,2,28,28,8060,801,10,1300,1360,129,130.2,1219.1
30,4,2,2,28,28,201180,19934,10,20520,21420,2033,13.7,92.2
40,4,2,2,28,28,394300,39202,10,41260,62160,4102,6.8,37.2
50,4,2,2,28,28,544840,53901,10,56000,117040,5540,4.3,18.8
60,4,2,2,28,28,553300,55203,10,56960,174420,5682,3.4,13.3
70,4,2,2,28,28,565480,56446,10,58680,232280,5857,2.9,10.5
80,4,2,2,28,28,759920,75832,10,78120,309020,7795,2.6,8.3
90,4,2,2,28,28,574160,57227,10,58660,368560,5846,2.4,7.2
100,4,2,2,28,28,572240,57115,10,59080,427240,5896,2.3,6.5
110,4,2,2,28,28,761260,75974,10,78940,505080,7878,2.2,5.7
120,4,2,2,28,28,570480,56951,10,59440,564220,5933,2.1,5.3
130,4,2,2,28,28,582280,58105,10,58500,622540,5837,2.1,5.0
140,4,2,2,28,28,769600,76814,10,78880,702460,7873,2.0,4.6
150,4,2,2,28,28,580880,57983,10,58980,761520,5887,2.0,4.3
160,4,2,2,28,28,577080,57558,10,59360,820400,5920,1.9,4.1
170,4,2,2,28,28,772500,77103,10,79120,900060,7896,1.9,3.9
180,4,2,2,28,28,569980,56895,10,58160,958220,5805,1.9,3.8
