time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,59660,5911,10,10100,160,1000,1322.7,4033.0
30,4,4,4,30,30,66420,6174,10,4400,4600,409,9524.6,11294.2
40,4,4,4,30,30,99840,9854,10,9060,13920,894,12681.0,16120.0
51,4,4,4,30,30,142440,14144,10,14420,28200,1431,11747.9,16744.2
61,4,4,4,30,30,125660,12479,10,13760,41560,1366,9925.7,13449.4
71,4,4,4,30,30,170300,16821,10,17160,59060,1694,8880.3,11996.7
81,4,4,4,30,30,221880,21977,10,21980,82020,2177,7907.8,10570.4
91,4,4,4,30,30,219880,21839,10,23000,103900,2284,7155.4,9535.3
101,4,4,4,30,30,313240,31155,10,32360,137280,3218,6283.9,8727.3
111,4,4,4,30,30,481460,48006,10,49880,186440,4973,5406.2,7935.4
121,4,4,4,30,30,436240,43441,10,44480,230560,4429,4874.2,7401.9
131,4,4,4,30,30,464840,46358,10,47860,278480,4773,4473.6,6970.1
141,4,4,4,30,30,548460,54643,10,57620,334880,5740,4127.5,6499.5
151,4,4,4,30,30,433820,43076,10,43200,378700,4289,3905.3,6131.6
161,4,4,4,30,30,466560,46373,10,47420,426160,4713,3743.3,5918.1
171,4,4,4,30,30,524800,52265,10,54300,480460,5407,3587.9,5686.5
181,4,4,4,30,30,445560,44356,10,44720,525720,4451,3478.5,5516.8
