time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,25800,2564,1,3460,2480,343,480.3,480.3
30,4,4,4,21,21,105800,10341,1,10460,13360,1022,808.5,808.5
40,4,4,4,21,21,183440,18252,1,18720,32220,1862,722.4,722.4
50,4,4,4,21,21,213320,21219,1,21680,54060,2156,598.8,598.8
60,4,4,4,21,21,359340,35797,1,36500,90780,3636,452.1,452.1
70,4,4,4,21,21,681000,67754,1,70180,160320,6982,329.1,329.1
80,4,4,4,21,21,484020,48108,1,49660,209460,4935,293.0,293.0
90,4,4,4,21,21,498680,49526,1,52380,260960,5202,269.3,269.3
100,4,4,4,21,21,712780,70866,1,71420,334420,7100,245.6,245.6
110,4,4,4,21,21,549700,54696,1,56780,390420,5649,232.7,232.7
120,4,4,4,21,21,549640,54527,1,55960,446180,5551,223.3,223.3
130,4,4,4,21,21,574560,57301,1,58200,505080,5804,214.8,214.8
140,4,4,4,21,21,732040,72970,1,75740,580120,7549,207.0,207.0
150,4,4,4,21,21,550320,54703,1,58100,636680,5775,202.6,202.6
160,4,4,4,21,21,534700,53326,1,55580,691240,5543,199.3,199.3
170,4,4,4,21,21,742680,73964,1,77080,767360,7676,194.7,194.7
181,4,4,4,21,21,541520,53979,1,55200,822900,5502,192.5,192.5
