time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,7980,792,1,900,880,89,5.0,5.0
30,4,4,4,21,21,38120,3741,1,4040,4680,396,2.9,2.9
40,4,4,4,21,21,84780,8450,1,8380,13420,835,2.0,2.0
50,4,4,4,21,21,73480,7334,1,7780,20900,776,1.7,1.7
60,4,4,4,21,21,75740,7556,1,7400,28620,738,1.6,1.6
70,4,4,4,21,21,101740,10156,1,10920,39060,1090,1.4,1.4
80,4,4,4,21,21,79320,7916,1,8080,47120,806,1.4,1.4
90,4,4,4,21,21,78120,7787,1,8240,55160,821,1.3,1.3
100,4,4,4,21,21,104140,10386,1,10720,65800,1069,1.3,1.3
110,4,4,4,21,21,77860,7769,1,8380,73780,836,1.3,1.3
120,4,4,4,21,21,78780,7863,1,8020,81860,800,1.3,1.3
130,4,4,4,21,21,78620,7851,1,7880,89920,786,1.3,1.3
140,4,4,4,21,21,105300,10515,1,10940,100620,1092,1.2,1.2
150,4,4,4,21,21,79720,7956,1,8600,108700,858,1.2,1.2
160,4,4,4,21,21,79180,7906,1,7860,116800,784,1.2,1.2
170,4,4,4,21,21,105860,10564,1,10480,127620,1045,1.2,1.2
180,4,4,4,21,21,78400,7827,1,7820,135820,780,1.2,1.2
