time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,26600,2635,1,3020,1720,299,1455.4,1455.4
30,4,4,4,19,19,143080,14008,1,14720,16620,1441,896.4,896.4
40,4,4,4,19,19,215220,21423,1,22080,38560,2197,617.3,617.3
50,4,4,4,19,19,366000,36414,1,37860,76320,3766,418.0,418.0
60,4,4,4,19,19,823620,81708,1,84320,159980,8365,270.3,270.3
70,4,4,4,19,19,623460,62109,1,65680,223740,6543,233.0,233.0
80,4,4,4,19,19,684500,68136,1,69940,293860,6961,206.2,206.2
90,4,4,4,19,19,881880,87836,1,89900,383940,8954,188.1,188.1
100,4,4,4,19,19,676440,67455,1,69520,453460,6932,178.4,178.4
110,4,4,4,19,19,640840,63885,1,66300,519140,6609,171.6,171.6
120,4,4,4,19,19,922000,91933,1,93520,613100,9324,163.6,163.6
130,4,4,4,19,19,665640,66292,1,69000,681300,6871,159.9,159.9
140,4,4,4,19,19,668620,66655,1,68420,749980,6820,156.5,156.5
150,4,4,4,19,19,905860,90378,1,93560,842400,9334,153.2,153.2
160,4,4,4,19,19,678580,67607,1,69620,912520,6936,151.0,151.0
170,4,4,4,19,19,672260,66958,1,68540,981120,6826,149.3,149.3
180,4,4,4,19,19,900340,89719,1,91440,1073520,9112,147.0,147.0
