time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,1,0,0,0,0.0,0.0
20,4,2,2,21,21,26800,2666,1,3180,2420,316,143.1,143.1
30,4,2,2,21,21,216240,21533,1,21120,24540,2103,321.2,321.2
40,4,2,2,21,21,438340,43468,1,44100,69360,4373,222.6,222.6
50,4,2,2,21,21,533960,52762,1,53900,124400,5326,184.6,184.6
60,4,2,2,21,21,726560,72330,1,75740,197760,7540,156.0,156.0
70,4,2,2,21,21,1066040,106147,1,110080,306940,10960,138.0,138.0
80,4,2,2,21,21,792320,78939,1,81940,388040,8163,131.0,131.0
90,4,2,2,21,21,800700,79639,1,83200,469720,8275,127.1,127.1
100,4,2,2,21,21,814740,81270,1,82820,553620,8261,123.7,123.7
110,4,2,2,21,21,1099660,109680,1,112620,665840,11232,119.9,119.9
120,4,2,2,21,21,800220,79742,1,82020,748360,8173,118.8,118.8
130,4,2,2,21,21,823140,82043,1,84100,832560,8382,117.0,117.0
140,4,2,2,21,21,1105900,110259,1,113100,945760,11276,115.6,115.6
150,4,2,2,21,21,815980,81418,1,84620,1029560,8443,114.7,114.7
160,4,2,2,21,21,815360,81373,1,84440,1113280,8427,113.6,113.6
170,4,2,2,21,21,1068940,106563,1,107960,1222720,10762,113.2,113.2
180,4,2,2,21,21,816760,81464,1,82560,1306220,8234,112.5,112.5
