time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,47120,4676,10,10560,540,1048,1378.3,2907.3
30,4,4,4,28,28,70840,6753,10,3120,3760,297,9306.4,11388.6
40,4,4,4,28,28,122740,12111,10,12140,16260,1197,13461.0,18955.6
50,4,4,4,28,28,100620,9993,10,10320,27020,1024,13123.2,22189.5
60,4,4,4,28,28,138180,13704,10,14220,41160,1410,11999.1,21577.7
70,4,4,4,28,28,249340,24738,10,24860,66780,2466,10322.3,19507.5
81,4,4,4,28,28,297280,29538,10,30520,96540,3032,8664.9,16832.0
91,4,4,4,28,28,385300,38163,10,39600,135520,3922,7112.1,13735.0
101,4,4,4,28,28,583540,58144,10,59040,194800,5882,5329.5,9434.0
111,4,4,4,28,28,563640,55933,10,56280,251900,5584,4133.9,6322.0
121,4,4,4,28,28,534940,53169,10,54560,307700,5422,3582.9,5036.4
131,4,4,4,28,28,656980,65384,10,68580,375760,6825,3302.5,4783.0
141,4,4,4,28,28,477800,47452,10,50440,425720,5009,3193.7,4774.7
151,4,4,4,28,28,506420,50485,10,51120,477100,5096,3079.0,4673.7
161,4,4,4,28,28,723300,71991,10,71080,549280,7074,2890.7,4271.5
171,4,4,4,28,28,569240,56461,10,58920,608340,5844,2722.3,3857.8
181,4,4,4,28,28,544720,54018,10,56860,664180,5638,2618.6,3634.7
