time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,9040,903,1,1100,960,109,2.5,2.5
20,4,2,2,21,21,67220,6594,1,6940,7880,680,1.4,1.4
30,4,2,2,21,21,78600,7845,1,7900,15860,788,1.3,1.3
40,4,2,2,21,21,104880,10470,1,10400,26560,1038,1.2,1.2
50,4,2,2,21,21,78120,7794,1,7620,34640,760,1.2,1.2
60,4,2,2,21,21,79840,7972,1,8240,42740,822,1.2,1.2
70,4,2,2,21,21,106500,10632,1,10560,53640,1054,1.1,1.1
80,4,2,2,21,21,80840,8071,1,8220,61820,820,1.1,1.1
90,4,2,2,21,21,79520,7930,1,8080,69960,805,1.1,1.1
100,4,2,2,21,21,106940,10674,1,11200,80840,1117,1.1,1.1
110,4,2,2,21,21,79580,7946,1,8420,89040,840,1.1,1.1
120,4,2,2,21,21,81340,8123,1,8100,97260,808,1.1,1.1
130,4,2,2,21,21,106020,10587,1,10900,108200,1088,1.1,1.1
140,4,2,2,21,21,80460,8033,1,8360,116400,834,1.1,1.1
150,4,2,2,21,21,80440,8032,1,8460,124620,844,1.1,1.1
160,4,2,2,21,21,106180,10603,1,10960,135580,1094,1.1,1.1
170,4,2,2,21,21,80060,7983,1,8100,143780,807,1.1,1.1
180,4,2,2,21,21,78960,7883,1,7740,152000,772,1.1,1.1
