time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,237840,23046,10,24920,14660,2414,6702.5,8823.0
30,4,2,2,28,28,332620,32670,10,34840,49560,3422,3966.4,4588.1
40,4,2,2,28,28,438300,43404,10,45700,95240,4525,3053.0,3512.3
50,4,2,2,28,28,885480,87706,10,90620,185800,8975,2234.2,2467.8
60,4,2,2,28,28,786120,78252,10,81400,266620,8102,1921.8,2167.5
70,4,2,2,28,28,796400,79015,10,82780,348460,8213,1747.6,2019.9
80,4,2,2,28,28,949460,94652,10,96060,445900,9576,1629.9,1929.1
90,4,2,2,28,28,897920,89079,10,91800,537480,9107,1564.6,1878.0
100,4,2,2,28,28,795880,79136,10,82180,618740,8171,1518.6,1841.0
111,4,2,2,28,28,782360,77947,10,81600,700040,8129,1479.6,1796.1
121,4,2,2,28,28,1063080,105631,10,108540,807140,10784,1443.4,1756.9
131,4,2,2,28,28,783420,77991,10,81040,888820,8067,1421.4,1731.9
141,4,2,2,28,28,778380,77659,10,80240,968680,8005,1407.6,1724.0
151,4,2,2,28,28,1035680,103330,10,104780,1073720,10453,1389.9,1706.8
161,4,2,2,28,28,821260,81377,10,84340,1157700,8357,1375.2,1690.7
171,4,2,2,28,28,805980,80268,10,83220,1240080,8288,1361.8,1679.1
181,4,2,2,28,28,1044120,104110,10,106880,1348100,10657,1348.6,1665.0
