time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,38100,3777,1,4700,3640,465,1070.6,1070.6
30,4,4,4,19,19,144820,14227,1,14820,18680,1455,855.5,855.5
40,4,4,4,19,19,189320,18832,1,18820,37280,1872,645.5,645.5
50,4,4,4,19,19,291740,29092,1,29220,67760,2913,458.4,458.4
60,4,4,4,19,19,674640,67201,1,68900,136700,6863,305.1,305.1
70,4,4,4,19,19,632940,62991,1,64860,202000,6455,249.2,249.2
80,4,4,4,19,19,627400,62446,1,63860,265540,6356,220.7,220.7
90,4,4,4,19,19,662400,65877,1,68080,333380,6770,201.4,201.4
100,4,4,4,19,19,878640,87601,1,89900,423880,8963,185.4,185.4
110,4,4,4,19,19,658220,65664,1,67360,491000,6719,177.1,177.1
120,4,4,4,19,19,668040,66392,1,69300,559820,6887,170.8,170.8
130,4,4,4,19,19,880420,87752,1,91320,649580,9101,164.8,164.8
140,4,4,4,19,19,634260,63312,1,65140,714220,6502,162.1,162.1
150,4,4,4,19,19,666140,66381,1,67740,782280,6750,159.3,159.3
160,4,4,4,19,19,889480,88690,1,90900,873560,9063,155.6,155.6
170,4,4,4,19,19,654600,65257,1,66640,940640,6643,153.2,153.2
180,4,4,4,19,19,654800,65323,1,67460,1008060,6729,151.6,151.6
