time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,1,0,0,0,0.0,0.0
30,4,4,4,21,21,16200,1611,1,1700,1680,169,3.4,3.4
40,4,4,4,21,21,43260,4296,1,5040,6100,500,2.5,2.5
50,4,4,4,21,21,65360,6504,1,6440,12640,640,1.9,1.9
60,4,4,4,21,21,98540,9838,1,10140,22860,1012,1.6,1.6
70,4,4,4,21,21,77600,7744,1,7740,30720,772,1.4,1.4
80,4,4,4,21,21,76400,7626,1,8000,38680,798,1.4,1.4
90,4,4,4,21,21,104700,10434,1,10180,49380,1014,1.3,1.3
100,4,4,4,21,21,78420,7828,1,8000,57400,798,1.3,1.3
110,4,4,4,21,21,79060,7890,1,7740,65420,772,1.3,1.3
120,4,4,4,21,21,104540,10433,1,10360,76220,1033,1.3,1.3
130,4,4,4,21,21,78620,7848,1,8380,84240,836,1.2,1.2
140,4,4,4,21,21,79520,7939,1,8380,92320,836,1.2,1.2
150,4,4,4,21,21,104600,10435,1,10440,103040,1041,1.2,1.2
160,4,4,4,21,21,79700,7955,1,8360,111120,834,1.2,1.2
170,4,4,4,21,21,79200,7901,1,8520,119220,850,1.2,1.2
180,4,4,4,21,21,105100,10493,1,10520,130040,1050,1.2,1.2
