time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,100,9,10,20,0,1,0.0,0.0
30,4,4,4,28,28,50800,5059,10,6200,5660,617,12.9,16.4
40,4,4,4,28,28,117000,11584,10,11320,17520,1120,9.4,10.9
50,4,4,4,28,28,173940,17214,10,18080,35360,1789,7.4,8.0
60,4,4,4,28,28,273600,27169,10,28020,63880,2782,5.9,6.4
70,4,4,4,28,28,285920,28486,10,29360,93160,2925,5.0,5.4
80,4,4,4,28,28,351900,35088,10,34740,128480,3463,4.4,4.6
90,4,4,4,28,28,452320,44984,10,46300,175360,4604,3.8,4.1
100,4,4,4,28,28,373720,37237,10,38380,213720,3824,3.6,3.8
110,4,4,4,28,28,416820,41582,10,43420,256480,4331,3.4,3.5
120,4,4,4,28,28,468880,46757,10,46620,303860,4648,3.2,3.4
130,4,4,4,28,28,373160,37204,10,39940,342640,3982,3.1,3.2
140,4,4,4,28,28,409320,40821,10,41660,384600,4154,3.0,3.1
150,4,4,4,28,28,465060,46385,10,46200,432040,4608,2.9,3.1
160,4,4,4,28,28,376580,37560,10,39180,470580,3907,2.9,3.0
170,4,4,4,28,28,408640,40737,10,41100,512860,4097,2.8,2.9
180,4,4,4,28,28,466140,46483,10,48400,560980,4826,2.8,2.9
