time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,1,0,0,0,0.0,0.0
20,4,2,2,21,21,81680,8059,1,8560,8360,844,1.6,1.6
30,4,2,2,21,21,78120,7795,1,8320,16260,830,1.4,1.4
40,4,2,2,21,21,77200,7708,1,7320,24300,730,1.3,1.3
50,4,2,2,21,21,104680,10436,1,10780,34980,1074,1.3,1.3
60,4,2,2,21,21,79440,7931,1,8100,43100,808,1.2,1.2
70,4,2,2,21,21,79320,7920,1,8240,51240,822,1.2,1.2
80,4,2,2,21,21,105140,10496,1,10280,62100,1026,1.2,1.2
90,4,2,2,21,21,78700,7849,1,8320,70200,829,1.2,1.2
100,4,2,2,21,21,80580,8045,1,8660,78320,864,1.2,1.2
110,4,2,2,21,21,105400,10527,1,10780,89180,1076,1.2,1.2
120,4,2,2,21,21,80820,8069,1,8440,97320,842,1.1,1.1
130,4,2,2,21,21,78940,7879,1,8200,105480,818,1.1,1.1
140,4,2,2,21,21,107040,10686,1,11120,116360,1110,1.1,1.1
150,4,2,2,21,21,78700,7859,1,8240,124520,822,1.1,1.1
160,4,2,2,21,21,79880,7976,1,8280,132720,826,1.1,1.1
170,4,2,2,21,21,107120,10698,1,11440,143640,1142,1.1,1.1
180,4,2,2,21,21,78980,7886,1,7840,151820,782,1.1,1.1
