time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,10340,1026,1,1100,80,109,843.5,843.5
30,4,4,4,21,21,56800,5659,1,6120,6340,609,1958.5,1958.5
40,4,4,4,21,21,201080,20001,1,21080,27100,2096,872.9,872.9
50,4,4,4,21,21,225620,22447,1,23460,50220,2334,653.2,653.2
60,4,4,4,21,21,301240,29995,1,30700,80360,3056,523.0,523.0
70,4,4,4,21,21,572500,56993,1,59260,138940,5899,386.1,386.1
80,4,4,4,21,21,548800,54606,1,56760,195120,5647,321.5,321.5
90,4,4,4,21,21,560460,55667,1,56420,252560,5603,283.2,283.2
100,4,4,4,21,21,797140,79523,1,81200,334340,8100,249.0,249.0
110,4,4,4,21,21,600700,59646,1,62220,395580,6178,232.1,232.1
120,4,4,4,21,21,578580,57633,1,59360,455080,5912,221.5,221.5
130,4,4,4,21,21,767080,76448,1,77120,532940,7685,211.1,211.1
140,4,4,4,21,21,604200,60095,1,61520,595200,6118,204.2,204.2
150,4,4,4,21,21,571100,56893,1,60140,654160,5991,199.7,199.7
160,4,4,4,21,21,780020,77559,1,80580,733700,8012,194.3,194.3
170,4,4,4,21,21,588140,58486,1,60000,794020,5966,190.9,190.9
180,4,4,4,21,21,570880,56820,1,57360,851960,5709,187.9,187.9
