time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,341740,33755,1,35580,34620,3514,202.8,202.8
30,4,2,2,21,21,429760,42365,1,43300,78240,4268,192.1,192.1
40,4,2,2,21,21,702940,69958,1,72720,149960,7237,151.2,151.2
50,4,2,2,21,21,1006560,100294,1,102540,253400,10217,134.4,134.4
60,4,2,2,21,21,776460,77275,1,80260,333460,7987,129.2,129.2
70,4,2,2,21,21,808680,80626,1,83440,416040,8319,122.5,122.5
80,4,2,2,21,21,1045760,104284,1,107340,523240,10704,120.6,120.6
90,4,2,2,21,21,789080,78538,1,80180,603780,7980,118.6,118.6
100,4,2,2,21,21,823760,82039,1,84840,688880,8449,117.1,117.1
110,4,2,2,21,21,817360,81556,1,82960,772080,8277,115.7,115.7
120,4,2,2,21,21,1053120,105122,1,110140,879880,10994,115.1,115.1
130,4,2,2,21,21,811520,80788,1,83440,963060,8306,114.4,114.4
140,4,2,2,21,21,830420,82744,1,86020,1047880,8571,113.7,113.7
150,4,2,2,21,21,1049780,104611,1,106640,1155440,10626,113.5,113.5
160,4,2,2,21,21,782660,78101,1,79220,1236300,7905,113.3,113.3
170,4,2,2,21,21,802240,79864,1,81460,1318540,8109,113.0,113.0
180,4,2,2,21,21,1089580,108686,1,110720,1429420,11044,112.6,112.6
