time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,10180,1010,1,1100,120,109,710.0,710.0
30,4,4,4,21,21,41320,4117,1,4780,4800,476,2544.5,2544.5
40,4,4,4,21,21,186240,18542,1,19520,24220,1943,994.5,994.5
50,4,4,4,21,21,146360,14582,1,15360,39340,1530,850.1,850.1
60,4,4,4,21,21,239480,23847,1,23840,63480,2374,676.3,676.3
70,4,4,4,21,21,528880,52677,1,52920,117780,5270,465.6,465.6
80,4,4,4,21,21,532940,52918,1,53660,171820,5328,372.2,372.2
90,4,4,4,21,21,544220,54226,1,56320,228120,5611,319.6,319.6
100,4,4,4,21,21,724560,72074,1,74740,302720,7434,280.9,280.9
110,4,4,4,21,21,577920,57327,1,59360,361580,5888,258.9,258.9
120,4,4,4,21,21,578720,57549,1,59020,421180,5869,243.4,243.4
130,4,4,4,21,21,766040,76298,1,77400,499000,7709,229.3,229.3
140,4,4,4,21,21,550980,54774,1,56600,555900,5626,222.2,222.2
150,4,4,4,21,21,583900,58111,1,59400,615800,5911,215.0,215.0
160,4,4,4,21,21,734240,73146,1,75220,690460,7493,208.5,208.5
170,4,4,4,21,21,550600,54709,1,56260,747540,5590,204.6,204.6
180,4,4,4,21,21,566380,56389,1,57520,805820,5726,201.1,201.1
