time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,21020,2100,1,2240,2060,223,612.2,612.2
20,4,2,2,21,21,221820,21655,1,23440,24180,2288,281.4,281.4
30,4,2,2,21,21,313340,31165,1,31220,55780,3105,249.0,249.0
40,4,2,2,21,21,587160,58429,1,60500,116240,6020,191.6,191.6
50,4,2,2,21,21,927220,91676,1,94820,211100,9375,156.9,156.9
60,4,2,2,21,21,788720,78440,1,80680,291960,8023,139.7,139.7
70,4,2,2,21,21,799520,79617,1,83040,373960,8269,132.7,132.7
80,4,2,2,21,21,1069860,106602,1,109480,483100,10908,127.3,127.3
90,4,2,2,21,21,794860,79098,1,82980,564600,8257,123.6,123.6
100,4,2,2,21,21,801940,80057,1,82900,646660,8275,120.7,120.7
110,4,2,2,21,21,1085080,108161,1,110220,758080,10986,118.3,118.3
120,4,2,2,21,21,813520,81141,1,83340,841300,8312,117.0,117.0
130,4,2,2,21,21,804760,80171,1,83460,923780,8314,116.0,116.0
140,4,2,2,21,21,1056400,105261,1,108360,1032520,10797,115.0,115.0
150,4,2,2,21,21,786660,78477,1,79900,1112340,7970,114.8,114.8
160,4,2,2,21,21,802880,80007,1,81720,1194900,8143,114.0,114.0
170,4,2,2,21,21,1056680,105320,1,107540,1303080,10718,113.2,113.2
180,4,2,2,21,21,841620,84002,1,85560,1389720,8539,112.3,112.3
