time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,1,0,0,0,0.0,0.0
20,4,2,2,19,19,8720,866,1,1060,860,105,270.4,270.4
30,4,2,2,19,19,268760,26739,1,27820,27540,2767,287.8,287.8
40,4,2,2,19,19,777700,77367,1,79960,107600,7954,173.0,173.0
50,4,2,2,19,19,854700,85112,1,87600,195380,8723,136.0,136.0
60,4,2,2,19,19,888720,88579,1,89720,286280,8942,119.3,119.3
70,4,2,2,19,19,858680,85577,1,87360,374500,8706,112.1,112.1
80,4,2,2,19,19,1159520,115501,1,119000,493500,11853,106.1,106.1
90,4,2,2,19,19,871500,86664,1,89200,582820,8870,103.3,103.3
100,4,2,2,19,19,870040,86648,1,90240,671520,8987,101.1,101.1
110,4,2,2,19,19,1143680,113855,1,116360,789120,11583,99.0,99.0
120,4,2,2,19,19,859560,85664,1,88320,877040,8802,97.2,97.2
130,4,2,2,19,19,868100,86378,1,86800,966000,8636,96.3,96.3
140,4,2,2,19,19,1170700,116499,1,121760,1085820,12116,95.6,95.6
150,4,2,2,19,19,918360,91570,1,95580,1179320,9530,94.9,94.9
160,4,2,2,19,19,877320,87487,1,91040,1269020,9078,94.3,94.3
170,4,2,2,19,19,1146460,114314,1,116480,1386680,11614,93.8,93.8
180,4,2,2,19,19,876960,87520,1,89060,1476780,8888,93.2,93.2
