time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,11900,1184,1,1140,280,113,406.3,406.3
30,4,4,4,21,21,56600,5643,1,5940,5960,592,1984.6,1984.6
40,4,4,4,21,21,181300,18030,1,18220,24600,1812,974.4,974.4
50,4,4,4,21,21,197340,19667,1,21200,45580,2112,732.2,732.2
60,4,4,4,21,21,370960,36830,1,38880,83220,3860,507.9,507.9
70,4,4,4,21,21,667480,66588,1,68440,151060,6827,353.3,353.3
80,4,4,4,21,21,523380,52217,1,54140,204500,5401,304.1,304.1
90,4,4,4,21,21,549200,54570,1,56060,261440,5570,270.6,270.6
100,4,4,4,21,21,758840,75498,1,77220,339140,7682,244.0,244.0
110,4,4,4,21,21,562340,56060,1,57080,396640,5690,231.1,231.1
120,4,4,4,21,21,554640,55248,1,57420,453040,5719,221.0,221.0
130,4,4,4,21,21,733460,73104,1,75340,528900,7509,211.8,211.8
140,4,4,4,21,21,585720,58420,1,58380,588200,5822,205.2,205.2
150,4,4,4,21,21,571340,56889,1,58240,646920,5799,200.6,200.6
160,4,4,4,21,21,745540,74183,1,77740,723420,7735,195.5,195.5
170,4,4,4,21,21,578120,57535,1,59140,782680,5885,192.0,192.0
180,4,4,4,21,21,559360,55746,1,57140,840320,5694,189.3,189.3
