time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,67020,6656,1,6980,6960,693,1.5,1.5
30,4,2,2,21,21,76440,7621,1,7660,14720,763,1.3,1.3
40,4,2,2,21,21,77740,7760,1,8040,22740,802,1.2,1.2
50,4,2,2,21,21,104680,10449,1,10920,33440,1090,1.2,1.2
60,4,2,2,21,21,79620,7949,1,8180,41580,816,1.2,1.2
70,4,2,2,21,21,78960,7884,1,7840,49720,782,1.2,1.2
80,4,2,2,21,21,107040,10685,1,11120,60580,1110,1.2,1.2
90,4,2,2,21,21,79000,7874,1,8160,68720,813,1.1,1.1
100,4,2,2,21,21,79460,7932,1,8320,76880,830,1.1,1.1
110,4,2,2,21,21,105120,10492,1,11060,87740,1103,1.1,1.1
120,4,2,2,21,21,81260,8115,1,8340,95920,832,1.1,1.1
130,4,2,2,21,21,79460,7931,1,8280,104100,826,1.1,1.1
140,4,2,2,21,21,106160,10601,1,10940,115000,1092,1.1,1.1
150,4,2,2,21,21,80160,8003,1,8520,123180,850,1.1,1.1
160,4,2,2,21,21,80280,8016,1,8020,131380,800,1.1,1.1
170,4,2,2,21,21,108100,10795,1,10940,142300,1092,1.1,1.1
180,4,2,2,21,21,78280,7814,1,8000,150480,798,1.1,1.1
