time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,21140,2099,10,2480,2540,246,15.6,18.3
30,4,4,4,28,28,129900,12740,10,12740,15500,1249,10.5,11.0
40,4,4,4,28,28,156760,15554,10,15860,31640,1573,8.1,8.6
50,4,4,4,28,28,202960,20168,10,20920,53060,2078,6.5,6.8
60,4,4,4,28,28,375520,37447,10,39100,91420,3899,5.1,5.3
70,4,4,4,28,28,326340,32426,10,32060,123820,3185,4.5,4.7
80,4,4,4,28,28,341020,34020,10,34840,159160,3475,4.1,4.2
90,4,4,4,28,28,485920,48374,10,49840,209580,4961,3.6,3.8
100,4,4,4,28,28,363200,36200,10,37480,246940,3735,3.5,3.6
110,4,4,4,28,28,371700,37062,10,36180,284220,3607,3.3,3.4
120,4,4,4,28,28,493720,49165,10,51180,335160,5096,3.2,3.3
130,4,4,4,28,28,366860,36579,10,36860,373340,3675,3.1,3.2
140,4,4,4,28,28,365100,36404,10,36100,410980,3599,3.0,3.1
150,4,4,4,28,28,476300,47511,10,49180,458780,4905,3.0,3.0
160,4,4,4,28,28,400400,39928,10,41840,500140,4172,2.9,3.0
170,4,4,4,28,28,372580,37172,10,38220,538720,3813,2.9,3.0
180,4,4,4,28,28,463580,46251,10,46780,585900,4667,2.8,2.9
