time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,1,0,0,0,0.0,0.0
30,4,4,4,21,21,21000,2091,1,2000,2140,199,3.3,3.3
40,4,4,4,21,21,50140,4985,1,5200,7360,517,2.1,2.1
50,4,4,4,21,21,68820,6868,1,6760,14400,674,1.7,1.7
60,4,4,4,21,21,96300,9610,1,10140,24380,1011,1.5,1.5
70,4,4,4,21,21,76960,7682,1,7680,32140,766,1.4,1.4
80,4,4,4,21,21,76080,7597,1,7980,40000,796,1.4,1.4
90,4,4,4,21,21,103900,10359,1,10440,50560,1040,1.3,1.3
100,4,4,4,21,21,76860,7673,1,7960,58420,794,1.3,1.3
110,4,4,4,21,21,78180,7805,1,7660,66400,764,1.3,1.3
120,4,4,4,21,21,104500,10429,1,10680,77020,1065,1.3,1.3
130,4,4,4,21,21,77760,7762,1,8260,84960,824,1.2,1.2
140,4,4,4,21,21,78080,7795,1,7900,92880,788,1.2,1.2
150,4,4,4,21,21,103800,10364,1,10740,103560,1072,1.2,1.2
160,4,4,4,21,21,79080,7895,1,8500,111500,848,1.2,1.2
170,4,4,4,21,21,77540,7740,1,8260,119460,824,1.2,1.2
180,4,4,4,21,21,105360,10519,1,10900,130160,1088,1.2,1.2
