time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,9860,977,1,900,60,89,1396.0,1396.0
30,4,4,4,19,19,104660,10437,1,10580,10660,1055,1535.2,1535.2
40,4,4,4,19,19,149080,14857,1,16380,26200,1632,939.1,939.1
50,4,4,4,19,19,253820,25288,1,25760,51860,2566,642.7,642.7
60,4,4,4,19,19,720840,71911,1,75040,125340,7486,354.9,354.9
70,4,4,4,19,19,593600,59105,1,61760,186580,6149,286.6,286.6
80,4,4,4,19,19,606160,60356,1,62700,248540,6243,249.8,249.8
90,4,4,4,19,19,845960,83982,1,86920,335340,8629,219.0,219.0
100,4,4,4,19,19,621320,61933,1,63460,399140,6325,205.8,205.8
110,4,4,4,19,19,603560,60205,1,61540,460980,6138,197.1,197.1
120,4,4,4,19,19,864880,86109,1,87820,549140,8743,186.7,186.7
130,4,4,4,19,19,677320,67515,1,69260,618480,6903,179.9,179.9
140,4,4,4,19,19,633780,63169,1,65020,683800,6480,175.3,175.3
150,4,4,4,19,19,871100,86711,1,89620,772860,8920,170.1,170.1
160,4,4,4,19,19,661660,65869,1,68480,840580,6817,166.9,166.9
170,4,4,4,19,19,613340,60829,1,62740,903480,6222,164.7,164.7
180,4,4,4,19,19,862260,85916,1,87140,991720,8682,161.9,161.9
