time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,30580,3045,1,2820,2140,280,5006.8,5006.8
30,4,2,2,19,19,303780,30241,1,31280,33260,3113,582.7,582.7
40,4,2,2,19,19,711780,70965,1,71920,106200,7170,265.9,265.9
50,4,2,2,19,19,1077340,107401,1,110580,216740,11023,176.5,176.5
60,4,2,2,19,19,819760,81796,1,84740,300680,8455,153.4,153.4
70,4,2,2,19,19,851000,84752,1,85560,387260,8521,140.1,140.1
80,4,2,2,19,19,1152220,114808,1,118380,505400,11795,128.6,128.6
90,4,2,2,19,19,860180,85624,1,88140,593780,8773,122.8,122.8
100,4,2,2,19,19,869400,86766,1,87680,682800,8750,118.4,118.4
110,4,2,2,19,19,1145040,114036,1,118460,800140,11797,114.4,114.4
120,4,2,2,19,19,874460,87175,1,89820,889860,8954,112.0,112.0
130,4,2,2,19,19,870760,86573,1,89640,978940,8912,110.2,110.2
140,4,2,2,19,19,1156980,115432,1,118960,1097440,11868,108.0,108.0
150,4,2,2,19,19,886360,88414,1,91840,1188140,9161,106.7,106.7
160,4,2,2,19,19,910240,90824,1,92700,1281540,9249,105.3,105.3
170,4,2,2,19,19,1150760,114823,1,118300,1399280,11804,103.8,103.8
180,4,2,2,19,19,888900,88615,1,91940,1490220,9165,103.2,103.2
