time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,55860,5543,10,10320,260,1024,1831.1,4759.0
30,4,4,4,30,30,68040,6392,10,4940,4880,464,9727.3,10994.2
40,4,4,4,30,30,88540,8807,10,9280,13920,923,12443.9,14272.4
50,4,4,4,30,30,124980,12249,10,11320,25480,1109,11807.2,15868.2
61,4,4,4,30,30,124320,12371,10,12020,37360,1196,11265.7,16629.2
71,4,4,4,30,30,197340,19626,10,21960,59040,2183,9297.3,13360.3
81,4,4,4,30,30,306700,30511,10,30160,89280,3000,7614.0,11085.0
91,4,4,4,30,30,300260,29631,10,31420,120880,3100,6508.7,9601.2
101,4,4,4,30,30,376660,37348,10,38100,159420,3777,5688.6,8629.1
111,4,4,4,30,30,455380,44953,10,46240,206580,4564,4991.4,7655.6
121,4,4,4,30,30,411860,40895,10,40180,247060,3989,4596.6,7116.8
131,4,4,4,30,30,458600,45741,10,49260,294740,4913,4218.2,6484.7
141,4,4,4,30,30,499560,49766,10,51320,346940,5112,3931.8,6046.2
151,4,4,4,30,30,413660,40968,10,42080,388460,4167,3769.7,5767.3
161,4,4,4,30,30,476880,47370,10,50040,437720,4970,3596.8,5529.1
171,4,4,4,30,30,551800,54905,10,55340,493480,5506,3454.3,5342.3
181,4,4,4,30,30,434780,42953,10,44460,537900,4392,3335.7,5101.1
