time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,20,1,1,20,0,1,0.0,0.0
30,4,4,4,19,19,21380,2132,1,2160,2180,215,3.5,3.5
40,4,4,4,19,19,45100,4493,1,4620,6900,460,2.7,2.7
50,4,4,4,19,19,69420,6930,1,7260,13900,724,2.0,2.0
60,4,4,4,19,19,97600,9742,1,9620,24060,960,1.7,1.7
70,4,4,4,19,19,77220,7709,1,7440,31900,742,1.5,1.5
80,4,4,4,19,19,76820,7669,1,7740,39800,772,1.5,1.5
90,4,4,4,19,19,102540,10211,1,10480,50340,1043,1.4,1.4
100,4,4,4,19,19,76980,7684,1,7860,58280,784,1.4,1.4
110,4,4,4,19,19,77140,7702,1,7920,66260,790,1.3,1.3
120,4,4,4,19,19,105180,10503,1,11360,76840,1134,1.3,1.3
130,4,4,4,19,19,76900,7679,1,7760,84820,774,1.3,1.3
140,4,4,4,19,19,77480,7734,1,7940,92740,792,1.3,1.3
150,4,4,4,19,19,102780,10261,1,10760,103360,1074,1.3,1.3
160,4,4,4,19,19,78360,7825,1,8240,111280,822,1.2,1.2
170,4,4,4,19,19,77920,7781,1,7920,119300,790,1.2,1.2
180,4,4,4,19,19,103820,10367,1,9900,129980,988,1.2,1.2
