time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,1,0,0,0,0.0,0.0
20,4,2,2,19,19,81560,8052,1,8600,8380,849,1.5,1.5
30,4,2,2,19,19,77900,7773,1,7880,16340,786,1.3,1.3
40,4,2,2,19,19,78620,7847,1,8020,24400,800,1.2,1.2
50,4,2,2,19,19,106840,10666,1,11420,35140,1140,1.2,1.2
60,4,2,2,19,19,77660,7754,1,7380,43240,736,1.2,1.2
70,4,2,2,19,19,80400,8028,1,8380,51400,836,1.2,1.2
80,4,2,2,19,19,105480,10531,1,10560,62260,1054,1.1,1.1
90,4,2,2,19,19,78560,7826,1,8260,70380,822,1.1,1.1
100,4,2,2,19,19,80400,8027,1,8400,78520,838,1.1,1.1
110,4,2,2,19,19,105740,10560,1,10820,89460,1080,1.1,1.1
120,4,2,2,19,19,80700,8058,1,8500,97660,848,1.1,1.1
130,4,2,2,19,19,79880,7978,1,8740,105820,872,1.1,1.1
140,4,2,2,19,19,107460,10730,1,10100,116740,1008,1.1,1.1
150,4,2,2,19,19,79280,7918,1,8280,124960,827,1.1,1.1
160,4,2,2,19,19,79520,7942,1,7500,133180,749,1.1,1.1
170,4,2,2,19,19,106820,10669,1,10600,144100,1058,1.1,1.1
180,4,2,2,19,19,79080,7896,1,8140,152300,812,1.1,1.1
