time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,224280,21846,10,23660,13920,2304,6767.0,8246.0
30,4,2,2,28,28,328960,31968,10,35540,49260,3453,3872.0,4006.7
40,4,2,2,28,28,470700,46752,10,48220,97720,4789,2929.9,3201.9
50,4,2,2,28,28,832680,82961,10,86140,183200,8582,2315.6,2746.5
60,4,2,2,28,28,729560,72607,10,75340,257580,7498,2039.6,2500.3
70,4,2,2,28,28,761520,75878,10,76840,334160,7656,1870.7,2316.7
80,4,2,2,28,28,1003040,99984,10,103340,438040,10301,1729.7,2150.9
90,4,2,2,28,28,791620,78658,10,82200,519760,8167,1644.6,2042.9
100,4,2,2,28,28,789560,78657,10,78080,598960,7778,1584.6,1965.4
110,4,2,2,28,28,1040860,103805,10,108080,707260,10778,1516.1,1869.1
120,4,2,2,28,28,791000,78706,10,81780,788220,8137,1483.2,1828.6
130,4,2,2,28,28,780180,77776,10,78720,866580,7847,1462.2,1808.7
141,4,2,2,28,28,773800,77179,10,78600,946600,7839,1438.2,1776.5
151,4,2,2,28,28,1053460,105072,10,109020,1055000,10873,1413.0,1744.7
161,4,2,2,28,28,778460,77574,10,79000,1134620,7872,1392.6,1709.8
171,4,2,2,28,28,814480,81155,10,84240,1217580,8393,1368.1,1660.7
181,4,2,2,28,28,1059500,105580,10,108860,1326440,10848,1353.9,1649.0
