time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,7100,709,5,960,940,95,9.6,12.1
20,4,2,2,30,30,252820,24703,10,25620,26340,2503,4.3,4.7
30,4,2,2,30,30,342620,33969,10,36560,62500,3624,3.3,3.5
40,4,2,2,30,30,475520,46798,10,48120,110340,4735,2.8,2.9
50,4,2,2,30,30,565040,56379,10,58920,168620,5879,2.5,2.6
60,4,2,2,30,30,531920,53054,10,55180,223180,5503,2.3,2.3
70,4,2,2,30,30,522420,52132,10,53220,275820,5310,2.2,2.2
80,4,2,2,30,30,708940,70703,10,71860,348700,7166,2.1,2.1
90,4,2,2,30,30,535700,53367,10,55080,404060,5487,2.0,2.0
100,4,2,2,30,30,533100,53192,10,53640,457780,5352,2.0,2.0
110,4,2,2,30,30,715940,71443,10,75140,531820,7498,1.9,2.0
120,4,2,2,30,30,541860,54083,10,55980,587160,5587,1.9,1.9
130,4,2,2,30,30,541780,54086,10,56060,642040,5596,1.9,1.9
140,4,2,2,30,30,727220,72555,10,74840,716740,7466,1.8,1.9
150,4,2,2,30,30,547920,54693,10,54480,772120,5438,1.8,1.9
160,4,2,2,30,30,548720,54767,10,57280,828320,5717,1.8,1.9
170,4,2,2,30,30,726760,72538,10,74220,903020,7407,1.8,1.8
180,4,2,2,30,30,546500,54551,10,55660,958740,5555,1.8,1.8
