time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,8560,855,5,1180,1140,117,7.7,9.9
20,4,2,2,30,30,222460,21610,10,22960,23560,2230,4.9,5.3
30,4,2,2,30,30,333680,33021,10,34060,58760,3370,3.6,3.7
40,4,2,2,30,30,429940,42580,10,43340,102060,4292,2.9,3.1
50,4,2,2,30,30,642340,64092,10,67200,168200,6705,2.5,2.6
60,4,2,2,30,30,541660,54057,10,55580,224100,5546,2.3,2.4
70,4,2,2,30,30,536660,53532,10,53860,278000,5372,2.2,2.2
80,4,2,2,30,30,715860,71407,10,73700,351420,7351,2.0,2.1
90,4,2,2,30,30,544740,54246,10,56380,407840,5614,2.0,2.1
100,4,2,2,30,30,540300,53911,10,54880,462240,5475,1.9,2.0
110,4,2,2,30,30,722120,72082,10,75500,537040,7536,1.9,2.0
120,4,2,2,30,30,552480,55137,10,55460,593020,5534,1.9,1.9
130,4,2,2,30,30,529480,52810,10,54500,647240,5435,1.9,1.9
140,4,2,2,30,30,736320,73492,10,75700,723240,7555,1.8,1.9
150,4,2,2,30,30,552420,55137,10,55900,779140,5579,1.8,1.9
160,4,2,2,30,30,550880,54983,10,57580,836100,5747,1.8,1.9
170,4,2,2,30,30,646040,64475,10,65740,902120,6560,1.8,1.8
180,4,2,2,30,30,646300,64475,10,66320,967980,6616,1.8,1.8
