time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,212640,20947,10,24580,14600,2421,4940.4,6085.1
30,4,2,2,30,30,336520,32725,10,33640,48420,3271,4405.9,5736.3
40,4,2,2,30,30,373440,37036,10,38080,85600,3776,3560.9,4402.7
50,4,2,2,30,30,489820,48757,10,51100,135920,5086,2991.5,3696.0
60,4,2,2,30,30,835140,82908,10,86740,222420,8611,2440.9,3050.2
70,4,2,2,30,30,707080,70342,10,71500,295640,7113,2174.8,2761.5
80,4,2,2,30,30,739520,73285,10,74420,370160,7374,2012.5,2570.6
90,4,2,2,30,30,963740,95685,10,99720,468960,9900,1884.9,2421.8
100,4,2,2,30,30,779280,77663,10,81380,549780,8110,1794.6,2320.1
110,4,2,2,30,30,732020,72939,10,73320,623500,7305,1746.9,2272.7
120,4,2,2,30,30,968900,96455,10,101180,723120,10072,1699.5,2224.7
131,4,2,2,30,30,718420,71612,10,73940,797100,7370,1676.2,2210.1
141,4,2,2,30,30,725200,72324,10,75100,871680,7489,1647.8,2169.5
151,4,2,2,30,30,764940,76098,10,76480,948660,7608,1620.3,2126.6
161,4,2,2,30,30,976620,96896,10,100840,1049900,10004,1597.9,2104.0
171,4,2,2,30,30,719200,71576,10,73860,1123080,7350,1581.7,2077.9
181,4,2,2,30,30,736660,73518,10,74800,1199060,7465,1564.8,2057.1
